ID	SOURCES	SEARCH_WORD	GENRES	CORPUS	PERIOD	REST_LEFT	NODE	REST_RIGHT	DATA_TYPE	ROOT_USE	USE	PATTERN	ENGLISH_GLOSS	WORD_ORDER	LU_PHRASE_TYPE	LEXICAL_UNIT	METANET_SOURCE_FRAMES	SUBMET	CXN_PATTERNS	FRAME_FAMILIES	PERIODS	PERIOD_RANGE	METAPHORS
sng_213	classical_malay	senang	newspapers	MG Jan35:27	1930	..... asing anak-anak Melayu itu sebagai pucuk kayu tidak tetap dan seperti bangsa-bangsa asing yang sayangkan kerja dan payah meninggalkan tempat duduknya (kerusi) walau <phr>ribut</phr>	<w type=“target”>kesenangan</w>	<phr>di tempat lain</phr> akan <phr>sembuh</phr> sekali pun. Maka sekaliannya terpulang kepada anak-anak Melayu. Ubatnya supaya balik anak-anak Melayu bekerja seperti bangsa-bangsa asing itu .	ke_an	ke_an	m.multi	NP sembuh	NP be healed	NA	vp	sembuh	TREATING A PHYSICAL AFFLICTION	HAPPINESS RECOVERY IS TREATING PHYSICAL AFFLICTION	T-subj_S-verb	HARM	1900s	1900-49	happiness is an imperilled entity
sng_215	classical_malay	senang	newspapers	M 28Jan35:8	1930	...... kita menaruh hati yang tidak mudah putus harapan perasaan yang menyangka arti zaman Melayu itu ialah zaman bergoyang-goyang kaki dengan berbagai-bagai <phr>gelombang</phr> perasaan	<w type=“target”>kesenangan</w>	lagi itu layak dibuang sekarang juga! [Oleh] Janggah. Melaka. 23 Januari. §	ke_an	ke_an	m	gelombang perasaan NP	wave of NP feeling	NA	np	gelombang	WATER CONFINEMENT	HAPPINESS IS A FORCEFUL WATERY SUBSTANCE	S-noun_T-noun	MOTION	1900s	1900-49	happiness is a forceful watery substance
sng_216	classical_malay	senang	newspapers	M 28Jan35:12	1930	.. ini masih adanya pemerintah yang adatnya bagaimana adat pemerintahan Raja-Raja Melayu zaman dahulu, maka sudah tentu yang kita tidak akan dapat <phr>merasai</phr> bagaimana <colloc>nikmat</colloc> dan	<w type=“target”>kesenangan</w>	<phr>pada</phr> pemerintahan yang di hari ini. Dengan demikian, ialah telah menunjukkan bahwa pemerintahan British yang ada hari ini ialah seadil-adil pemerintahan, lebih-lebih ....	ke_an	ke_an	m	merasai NP	to taste NP	NA	vp	rasai	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_T-dobj	PERCEPTION	1900s	1900-49	happiness is food
sng_217	classical_malay	senang	newspapers	S 25May35:3	1930	. teraju pekerjaan itu semuanya terlepas ke tangan anak-anak bangsa asing dan bermegah-megah dengan kekayaannya dan tinggi pelajarannya mereka itu yang telah <phr>menumbuhkan</phr> <phr>segala</phr>	<w type=“target”>kesenangan</w>	dan <colloc>keriaan</colloc>. Dan jika kita tilik dan pandang pada segala muslihat kehidupan dan jalan pencarian yang tersebut di atas ini, nescaya kita dapati dengan tak boleh tidak ....	ke_an	ke_an	m.multi	menumbuhkan NP	to make NP grow	NA	vp	tumbuhkan	PLANTS	HAPPINESS IS A PLANT	S-verb_T-dobj	BIOLOGICAL ENTITY	1900s	1900-49	happiness is a plant
sng_218	classical_malay	senang	newspapers	S 29May35:5	1930	kepada bangsa yang hidup bersama kita di atas bumi Semenanjung ini pun sahaja nescaya terang singkatnya langkahan yang dilangkahi oleh kaum kita, tentang <phr>mencapai</phr> <colloc>ketuahan</colloc> dan	<w type=“target”>kesenangan</w>	<phr>pada</phr> kehidupannya. Di sini tentulah kita yakin bahwa kemajuan sesuatu umat dan bangsa mana jua pun, tersimpul di atas satu syarat dan satu alasan, dan apakala syarat dan	ke_an	ke_an	m	mencapai NP	to reach NP	NA	vp	capai	MOTION TO A LOCATION	ATTAINING HAPPINESS IS ARRIVING/REACHING A DESTINATION	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
sng_219	classical_malay	senang	newspapers	S 29May35:5	1930	.. kita teramat lemah; apatah lagi di luar negeri. Oleh itu, sekarang ini mahulah kita menimbang dengan sehalus-halus akan segala sebab-sebab yang telah <phr>menghamburkan</phr> <colloc>kesusahan</colloc>	<w type=“target”>kesenangan</w>	bangsa-bangsa yang hidup bersama-sama kita di dalam negeri kita, kemudian hendaklah menerbitkan segala penyakit-penyakit yang melumurkan kita kepada lembah yang rendah ..	ke_an	ke_an	m	menghamburkan NP	to squander NP	NA	vp	hamburkan	RESOURCE	HAPPINESS IS A RESOURCE	S-verb_T-dobj	RESOURCE	1900s	1900-49	happiness is a resource
sng_22	classical_malay	senang	prose	Abd.H 302:13	1840	. yang setambun itu, sehingga tiadalah lagi kuasa ia membawa dirinya. Maka adalah pada perasaanku adapun tambun yang demikian itu bahwa sekali2 tiadalah <phr>mendatangkan</phr> sehat dan	<w type=“target”>kesenangan</w>	pada badan, melainkan dalam segala perkara mendatangkan kesusahan juga adanya. Sebermula maka kembalilah aku mencereterakan pula dari hal perselisihan antara Sultan .....	ke_an	ke_an	m	mendatangkan NP	to cause NP to come	NA	vp	datangkan	FORCED MOTION	CAUSING HAPPINESS IS CAUSED MOTION OF AN OBJECT TO A LOCATION	S-verb_T-dobj	MOTION	1800s	1800-49	happiness is a possessable object
sng_221	classical_malay	senang	newspapers	S 4Jun35:6	1930	... tetapi tidak dengan jasa yang mendatangkan faedah kebajikan bagi kaum atau bangsa dan negerinya. Kita tidak menggalangi akan kebolehan seseorang itu <phr>mendapati</phr> <colloc>kemakmuran</colloc> dan	<w type=“target”>kesenangan</w>	<colloc>hidupnya</colloc> bersendiri-sendiri dengan kemudahan dan kebiasaannya, akan tetapi yang demikian itu bukanlah syarat bagi kemakmuran dan kesenangan atau kemajuan yang hak bagi ..	ke_an	ke_an	m	mendapati NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_223	classical_malay	senang	newspapers	M 10Jun35:12	1930	..... pakaian anak menantunya. Kemudian daripada setahun dua adalah ternasib baik telah dapat menimbang-timbang anak yang comel. Ketika itu semakin susah fikiran untuk <phr>mencari</phr>	<w type=“target”>kesenangan</w>	ialah bekerja itu semata-mata mencari duit untuk membeli pakaian dan makanan hari-harian sahaja. Jalan membuat harta sedikit pun belum ada, kenyangkannya mereka itu .....	ke_an	ke_an	m	mencari NP	to search for NP	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
sng_226	classical_malay	senang	newspapers	S 28Aug35:2	1930	...... kemajuan seperti kerja kuli berjual beli dalam kampung dan sebagainya, yang telah dijadikan oleh bangsa-bangsa asing sebagai tempat lompatan kepada <phr>mencapai</phr> <colloc>kekayaan</colloc> dan	<w type=“target”>kesenangan</w>	. Dan dengan kekayaan ini dapatlah mereka itu mengembangkan perniagaan dan memberi peluang pada bangsa mereka itu berniaga sehinggakan pada masa ini payah sangat .........	ke_an	ke_an	m	mencapai NP	to reach NP	NA	vp	capai	MOTION TO A LOCATION	ATTAINING HAPPINESS IS ARRIVING/REACHING A DESTINATION	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
sng_227	classical_malay	senang	newspapers	S 31Aug35:2	1930	kais petang makan petang, tiada boleh meninggikan darjat orang-orang kita Melayu. Kita mesti hidup seperti orang-orang lain jua iaitu berusaha <phr>mencari</phr> <colloc>kepandaian</colloc>, <colloc>kemerdekaan</colloc>,	<w type=“target”>kesenangan</w>	dan lain-lainnya, yang boleh <phr>membawa kepada</phr> kemajuan am. Sekadar Malay-Malay Officer seumpamanya mereka itu sahaja pandai dan senang tiada memadai. Semua orang-orang ....	ke_an	ke_an	m	mencari NP	to search for NP	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a desired goal
sng_228	classical_malay	senang	newspapers	M 2Sep35:5	1930	. carilah lagi tambahannya dengan bermacam-macam jalan. Jangan suka bergantung kepada memadai sahaja kerana kalau selalu bergantung kepada memadai itu, selalu akhirnya tak <phr>dapat</phr>	<w type=“target”>kesenangan</w>	. Dicuba perhatikan bangsa-bangsa asing yang sudah maju itu, mereka berlumba-lumba mencari wang dengan bermacam-macam jalan dan ikhtiarnya mereka, banyak menyimpan wang ..	ke_an	ke_an	m	dapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_23	classical_malay	senang	prose	Abd.H 339:3	1840	. sempurnanya, dan lagi oleh sebab yaitu bukannya bahasa dirinya. Adapun segala perkara yang tersebut itu pada fikiranku, jikalau ada [nahu]* bahasa Melayu alangkah baiknya dan	<w type=“target”>kesenangan</w>	<phr>kepada</phr> orang Melayu dan diajar anak2 di tempat belajar bahasa Melayu. Sebermula adapun yang kehendakku kusebutkan hendak menjadikan nahu bahasa Melayu itu, bukannya .....	ke_an	ke_an	prepo	NP kepada X	NP to(wards) X	NA	pp	kepada	TRANSFER SCENARIO	CAUSING HAPPINESS IS OBJECT TRANSFER	T-noun_S-prep	POSSESSION	1800s	1800-49	happiness is a possessable object
sng_231	classical_malay	senang	newspapers	M 23Nov35:12	1930	pencarian tiap-tiap orang kampung itu tersangat seni, kalau-kalau disiasat pada tiap-tiap orang. Tetapi keluarannya terlalu besar. Tatakala itu, di manakah boleh <phr>mendatangkan</phr>	<w type=“target”>kesenangan</w>	pada masing-masing kaum kita itu. Bahwa dengan sebab-sebab itu, patutlah dibaiki pencarian orang-orang kampung anak negeri Melayu ini. Maka dengan sebab kefaedahan ......	ke_an	ke_an	m	mendatangkan NP	to cause NP to come	NA	vp	datangkan	FORCED MOTION	CAUSING HAPPINESS IS CAUSED MOTION OF AN OBJECT TO A LOCATION	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a possessable object
sng_234	classical_malay	senang	newspapers	S 22Feb36:9	1930	mengikuti peraturan2 dan kehendak2 pemerintahan daripada kerajaan dan tertanggung atas daerah dan harta benda mereka itu serta menjauhkan tiap2 perkara yang boleh <phr>mencederakan</phr>	<w type=“target”>kesenangan</w>	mereka itu dan menambahkan kemakmuran di dalam daerah. Saya ingatkan lagi bahwa pangkat punggawa yang dikurniakan atas tiap2 seorang itu ialah dengan pilihan Duli Yang ..	ke_an	ke_an	m	mencederakan NP	to injure/hurt NP	NA	vp	cederakan	DESTROYING	NEGATIVELY AFFECTING HAPPINESS IS DESTROYING AN OBJECT	S-verb_T-dobj	HARM	1900s	1900-49	happiness is an imperilled entity
sng_235	classical_malay	senang	newspapers	S 9May36:4	1930	. kemajuan tanahair dan agama. Kesungguhan bila kelakuan berhimpun keduanya niscaya setia bersih hati pada berkasihkan2 dan bersekutu pada <phr>menolongkan <colloc>kesusahan</colloc> yang dahulu dari</phr>	<w type=“target”>kesenangan</w>	itu adalah di sisi kita siapa yang telah bersungguh2 mempernyatakan di dalam hal yang tersebut begitulah seruannya hendaklah kita sekalian bergirang atas kadar kepada ...	ke_an	ke_an	prepo	EMO yang dari NP	EMO that be from NP	NA	pp	dari	SOURCE_PATH_GOAL	HAPPINESS IS A SOURCE OF A PATH TO A LOCATION	S-prep_T-noun	MOTION	1900s	1900-49	happiness is a source of a path to a location
sng_238	classical_malay	senang	newspapers	S 16May36:3	1930	.... itu hendaklah kita sedia pada memeratikan pada tiap2 suatu buah kebajikan yang lain2 pula bagi memberangkan hati anak2 bangsa kita itu kepada <phr>berlomba2 di atas</phr> <colloc>tamadun</colloc> dan	<w type=“target”>kesenangan</w>	kerana tiada terbit suatu pekerjaan yang baik lagi berharga itu melainkan dari pada diebokan [?] dengan cita2 yang dipeliharakan oleh bersungguh2 tetap usaha dan sabar. .	ke_an	ke_an	prepo	di atas NP	on top of NP	NA	pp	di atas	BEING AT A HIGH LOCATION	HAPPINESS IS UP	S-prep_T-noun	LOCATION	1900s	1900-49	happiness is up
sng_24	classical_malay	senang	prose	Abd.H 416:14	1840	..... celaka perompak itu. Maka Allah memberi selamat akan Queen Victoria di atas takhta kerajaan. Maka aku pun mengucap beribu2 syukur kepada Allah sebab <phr>mendapat</phr> sentosa dan	<w type=“target”>kesenangan</w>	duduk di bawah bendera Inggeris dan di bawah perintah raja yang baik seperti yang tersebut itu adanya. Sebermula oleh sebab segala perkara dan tabi`atnya yang baik itu, .	ke_an	ke_an	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1800s	1800-49	happiness is a possessable object
sng_240	classical_malay	senang	newspapers	S 26Aug36:9	1930	........ di dalam perlombaan hidup ialah sifat kurang usaha ditambah tokok dengan sebab adanya begitu banyak bangsa2 asing di negeri kita yang sungguhpun <phr>membawa</phr> <colloc>kemakmuran</colloc> dan	<w type=“target”>kesenangan</w>	kepada bumi negeri kita pada zahirnya akan tetapi mereka itu mendatangkan bekas2 yang tidak baik bagi anak negeri. Apa guna negeri kaya ria kalau anak negeri2 hidup .....	ke_an	ke_an	m	membawa NP	to bring NP	NA	vp	bawa	BRINGING	CAUSING HAPPINESS IS CAUSED MOTION OF AN OBJECT TO A LOCATION	S-verb_T-dobj	MOTION	1900s	1900-49	happiness is a possessable object
sng_244	classical_malay	senang	newspapers	S 19Jan37:9	1930	... yang sebenar di dalam masa kemewahan itu sangat2 dikehendaki bagi mendatangkan keselamatan dan kesempurnaan hidup yang kekal, kerana adalah amalan jimat cermat itu <phr>ibu bagi</phr>	<w type=“target”>kesenangan</w>	dan <colloc>kesentosaan</colloc> <colloc>hidup</colloc>. Tetapi sebagailah bagi kita ketahui bahwa sungguh pun berjimat cermat di dalam masa kemelesetan itu dapat dilakukan dengan mudah, tetapi yang .....	ke_an	ke_an	m	ibu bagi NP	mother for NP	NA	np	ibu	PERSON	HAPPINESS IS A PERSON	S-noun_prep_T-noun	BIOLOGICAL ENTITY	1900s	1900-49	happiness is a person
sng_245	classical_malay	senang	newspapers	S 28Apr37:4	1930	....... seorang perempuan yang bertulus ikhlas apakali dipermadukan bagi dirinya. Adalah dipahamkan atas pergaulan bagi umat2 sedunia ini belumlah kita pernah dengar dan <phr>dapati</phr>	<w type=“target”>kesenangan</w>	dan <colloc>kekayaan</colloc> umat itu dengan memperbanyaki isteri apakah yang misi? Banyak isteri itukah dikatakan kemajuan Melayu?? Saya bagi pihak kaum ibu Melayu menumpahkan sebesar2	ke_an	ke_an	m	dapati NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_246	classical_malay	senang	newspapers	S 6Mar37:9	1930	....... manfaatnya bagi umum golongan kaum kita, hanyalah jika ada pun satu peratus sahaja dan kita percaya jikalau sebeginilah adanya keadaan umat kita tentulah dengan <phr>seberapa</phr>	<w type=“target”>kesenangan</w>	sahaja bangsa2 lain akan menapak kehadapan lebih dahulu dari pada kita bergerak. Kita tidak berkata lain dari pada yang sebenar sahaja, umpamanya kalau kita lihat di ....	ke_an	ke_an	m.quant.multi	seberapa NP	as much as NP	NA	quantifiers	seberapa	QUANTITY	INTENSITY OF HAPPINESS IS QUANTITY OF AN OBJECT	S-quant_T-noun	SCALE	1900s	1900-49	intensity of happiness is quantity of object
sng_249	classical_malay	senang	newspapers	S 25Dec37:2	1930	. tolong menolong di antara satu dengan lain dan di manakan boleh jadi maju kaum driver? Cobalah tuan2 berpakat bersetia bukankah bertambah2 maju persekutuan driver dan <phr>beroleh</phr>	<w type=“target”>kesenangan</w>	kepada tuan2 yang berjalan segenap negeri2 di dalam Malaya ini. Wassalam. §	ke_an	ke_an	m	beroleh NP	to (passively) get/receive NP	NA	vp	beroleh	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-noun	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_25	classical_malay	senang	prose	Abd.H 421:3	1840	.. segala tuan2 daripada orang Melayu dan orang Cina yang ada hadhir dalam majlis ini, adapun kehendak Kompeni Inggeris kepada segala tuan2 hendaklah tuan2 sekalian <phr>duduk dalam</phr>	<w type=“target”>kesenangan</w>	dan kesentosaan serta mendapat untung dan faedah daripada perniagaan, yang telah terbuka dalam segala pulau2 di sebelah sini, akan tetapi jikalau selagi ada perompak dan	ke_an	ke_an	prepo	dalam NP	inside of NP	NA	pp	dalam	BOUNDED REGION	EXPERIENCING HAPPINESS IS BEING IN A BOUNDED REGION	S-prep_T-noun	LOCATION	1800s	1800-49	happiness is a location
sng_250	classical_malay	senang	newspapers	S 22Oct38:3	1930	.. dan begitu juga perkara kehidupannya di dunia ini jangan sekali2 hendaknya sebagaimana kejadian seperti katak di bawah tempurung yang maknanya tidak mendapat ianya <phr>mengkecap</phr>	<w type=“target”>kesenangan</w>	<phr>di dunia</phr> dan tertipu semata-mata oleh kaum2 bapa yang ganas perangainya. 3. Berjemat bercermat itu asasnya ialah daripada kaum2 ibu juga jadinya hendaklah tiap2 kita ....	ke_an	ke_an	m	mengkecap NP	to taste NP	NA	vp	kecap	TASTE	EXPERIENCING HAPPINESS IS GUSTATORY PERCEPTION	S-verb_T-dobj	PERCEPTION	1900s	1900-49	happiness is food
sng_251	classical_malay	senang	newspapers	S 22Oct38:4	1930	. sangat2lah berkehendak yang kaumnya itu supaya hidup mulia dan senang lenang di dalam serba serbinya oleh kerana yang demikian itu tiada adalah lain kerana <phr>memperolehi</phr> <phr>segala</phr>	<w type=“target”>kesenangan</w>	melainkan berusahalah ketua2 bagi kaum itu mencari beberapa jalan kerana kefaedahan bagi kaum dan bangsanya itu supaya hidup dengan sempurnanya. Maka untuk menjadi ......	ke_an	ke_an	m	memperolehi NP	to acquire/obtain NP	NA	vp	perolehi	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_252	classical_malay	senang	newspapers	PK 125:12d	1930	..... sendiri balik mempersenda , dik kebolehanmu kurang berpada. | Fikir kepada saksama menajuk kerja , agar kebahagiaan dapat ditaja , kecekalan hati bermula dipuja , <phr>buktinya</phr>	<w type=“target”>kesenangan</w>	<phr>itulah raja</phr>. | Hidup mudamu biar bermakna , sebagai dikenang pemuda pembina , kelemahan kaumnya yang meleset merana , terjulang semula ke kemuncak rawana. | Kenanglah ...	ke_an	ke_an	m	NP itu raja	NP be a king	NA	np	raja	SERVITUDE	HAPPINESS IS A SUBJUGATOR	T-subj_S-nom-pred	FORCE	1900s	1900-49	happiness is a subjugator
sng_253	classical_malay	senang	newspapers	PK 140:4d	1930	.... orang ; orang yang tekun berusaha kuat , darjatnya tinggi nyatalah terang. | Usaha tekun pada sesuatu , disertakan pula oleh tenaga ; kerja sendiri tidak berwaktu , <phr>mendapat</phr>	<w type=“target”>kesenangan</w>	itulah tangga. | Orang yang hidup mestilah berusaha , membuat kerja bertugas hati ; jauhkan daripada perangai mulha , sebarang yang dicita beroleh nanti. | Sesuatu kerja	ke_an	ke_an	m	mendapat NP	to get NP	NA	vp	dapat	GAIN POSSESSION	CHANGE OF STATE IS ACQUISITION	S-verb_T-dobj	POSSESSION	1900s	1900-49	happiness is a possessable object
sng_255	classical_malay	senang	newspapers	PK 146:2a	1940	.. : oleh Ahmad al-Qaf : P Perkara bersekutu selalu disebut , patutlah memang kita menyebut , perdirian Persekutuan segeralah rebut , perselisihan kelak senang dihumbut. | R <phr>Rupa</phr>	<w type=“target”>kesenangan</w>	boleh <phr>dicari</phr>, riak kewatanan sama mengembari , rukun damai juga dikejari , riuh persengketa tentulah lari. | S Sekalian kemajuan boleh dijangka , sentosa aman setiap ...	ke_an	ke_an	m	rupa NP dicari	(outward) appearance of NP be searched for	NA	vp	cari	PURSUE	ATTEMPTING TO BE HAPPY IS SEARCHING/PURSUING A DESIRED OBJECT	T-subj_S-verb	MOTION	1900s	1900-49	happiness is a desired goal
sng_255	classical_malay	senang	newspapers	PK 146:2a	1940	.. : oleh Ahmad al-Qaf : P Perkara bersekutu selalu disebut , patutlah memang kita menyebut , perdirian Persekutuan segeralah rebut , perselisihan kelak senang dihumbut. | R <phr>Rupa</phr>	<w type=“target”>kesenangan</w>	boleh <phr>dicari</phr>, riak kewatanan sama mengembari , rukun damai juga dikejari , riuh persengketa tentulah lari. | S Sekalian kemajuan boleh dijangka , sentosa aman setiap ...	ke_an	ke_an	m.multi	rupa NP	(outward) appearance of NP	NA	np	rupa	OBJECT	HAPPINESS IS A PHYSICAL OBJECT	S-noun_T-noun	OBJECT	1900s	1900-49	happiness is a physical object
